date,year,month,day,rest stop,revenue
2023-06-18,2023,6,18,仁德,757556
2023-06-19,2023,6,19,仁德,548193
2023-06-20,2023,6,20,仁德,596517
2023-06-21,2023,6,21,仁德,667405
2023-06-22,2023,6,22,仁德,1000238
2023-06-23,2023,6,23,仁德,984042
2023-06-24,2023,6,24,仁德,982468
2023-06-25,2023,6,25,仁德,874258
2023-06-26,2023,6,26,仁德,648955
2023-06-27,2023,6,27,仁德,514709
2023-06-28,2023,6,28,仁德,528186
2023-06-29,2023,6,29,仁德,502338
2023-06-30,2023,6,30,仁德,760132
2023-07-01,2023,7,1,仁德,644152
2023-07-02,2023,7,2,仁德,810576
2023-07-03,2023,7,3,仁德,602333
2023-07-04,2023,7,4,仁德,494715
2023-07-05,2023,7,5,仁德,532107
2023-07-06,2023,7,6,仁德,523344
2023-07-07,2023,7,7,仁德,592165
2023-07-08,2023,7,8,仁德,783296
2023-07-09,2023,7,9,仁德,884137
2023-07-10,2023,7,10,仁德,660279
2023-07-11,2023,7,11,仁德,547884
2023-07-12,2023,7,12,仁德,506223
2023-07-13,2023,7,13,仁德,520633
2023-07-14,2023,7,14,仁德,607979
2023-07-15,2023,7,15,仁德,830039
2023-07-16,2023,7,16,仁德,870867
2023-07-17,2023,7,17,仁德,601598
2023-07-18,2023,7,18,仁德,540910
2023-07-19,2023,7,19,仁德,502196
2023-07-20,2023,7,20,仁德,618496
2023-07-21,2023,7,21,仁德,644921
2023-07-22,2023,7,22,仁德,838287
2023-07-23,2023,7,23,仁德,872161
2023-07-24,2023,7,24,仁德,828670
2023-07-25,2023,7,25,仁德,619295
2023-07-26,2023,7,26,仁德,423010
2023-07-27,2023,7,27,仁德,282663
2023-07-28,2023,7,28,仁德,255102
2023-07-29,2023,7,29,仁德,722107
2023-07-30,2023,7,30,仁德,809126
2023-07-31,2023,7,31,仁德,660436
2023-08-01,2023,8,1,仁德,493773
2023-08-02,2023,8,2,仁德,514354
2023-08-03,2023,8,3,仁德,521199
2023-08-04,2023,8,4,仁德,574939
2023-08-05,2023,8,5,仁德,844647
2023-08-06,2023,8,6,仁德,975124
2023-08-07,2023,8,7,仁德,635691
2023-08-08,2023,8,8,仁德,528306
2023-08-09,2023,8,9,仁德,529320
2023-08-10,2023,8,10,仁德,518412
2023-08-11,2023,8,11,仁德,606604
2023-08-12,2023,8,12,仁德,877414
2023-08-13,2023,8,13,仁德,972256
2023-08-14,2023,8,14,仁德,656646
2023-08-15,2023,8,15,仁德,568050
2023-08-16,2023,8,16,仁德,516100
2023-08-17,2023,8,17,仁德,945937
2023-08-18,2023,8,18,仁德,586835
2023-08-19,2023,8,19,仁德,836293
2023-08-20,2023,8,20,仁德,857331
2023-08-21,2023,8,21,仁德,635615
2023-08-22,2023,8,22,仁德,621713
2023-08-23,2023,8,23,仁德,615008
2023-08-24,2023,8,24,仁德,510062
2023-08-25,2023,8,25,仁德,626409
2023-08-26,2023,8,26,仁德,838442
2023-08-27,2023,8,27,仁德,846584
2023-08-28,2023,8,28,仁德,639642
2023-08-29,2023,8,29,仁德,556542
2023-08-30,2023,8,30,仁德,542163
2023-08-31,2023,8,31,仁德,589325
2023-09-01,2023,9,1,仁德,401315
2023-09-02,2023,9,2,仁德,785419
2023-09-03,2023,9,3,仁德,591247
2023-09-04,2023,9,4,仁德,282077
2023-09-05,2023,9,5,仁德,461039
2023-09-06,2023,9,6,仁德,514482
2023-09-07,2023,9,7,仁德,453835
2023-09-08,2023,9,8,仁德,536333
2023-09-09,2023,9,9,仁德,834748
2023-09-10,2023,9,10,仁德,772105
2023-09-11,2023,9,11,仁德,588868
2023-09-12,2023,9,12,仁德,454413
2023-09-13,2023,9,13,仁德,459995
2023-09-14,2023,9,14,仁德,589834
2023-09-15,2023,9,15,仁德,544986
2023-09-16,2023,9,16,仁德,834004
2023-09-17,2023,9,17,仁德,889163
2023-09-18,2023,9,18,仁德,622796
2023-09-19,2023,9,19,仁德,562443
2023-09-20,2023,9,20,仁德,546858
2023-09-21,2023,9,21,仁德,606755
2023-09-22,2023,9,22,仁德,545173
2023-09-23,2023,9,23,仁德,658869
2023-09-24,2023,9,24,仁德,831710
2023-09-25,2023,9,25,仁德,766853
2023-09-26,2023,9,26,仁德,543529
2023-09-27,2023,9,27,仁德,557368
2023-09-28,2023,9,28,仁德,663376
2023-09-29,2023,9,29,仁德,991746
2023-09-30,2023,9,30,仁德,879531
2023-10-01,2023,10,1,仁德,852986
2023-10-02,2023,10,2,仁德,637405
2023-10-03,2023,10,3,仁德,496812
2023-10-04,2023,10,4,仁德,480725
2023-10-05,2023,10,5,仁德,290863
2023-10-06,2023,10,6,仁德,467979
2023-10-07,2023,10,7,仁德,1015050
2023-10-08,2023,10,8,仁德,1079847
2023-10-09,2023,10,9,仁德,1003464
2023-10-10,2023,10,10,仁德,749182
2023-10-11,2023,10,11,仁德,577142
2023-10-12,2023,10,12,仁德,503869
2023-10-13,2023,10,13,仁德,506629
2023-10-14,2023,10,14,仁德,777397
2023-10-15,2023,10,15,仁德,842092
2023-10-16,2023,10,16,仁德,570895
2023-10-17,2023,10,17,仁德,480164
2023-10-18,2023,10,18,仁德,506472
2023-10-19,2023,10,19,仁德,466428
2023-10-20,2023,10,20,仁德,622794
2023-10-21,2023,10,21,仁德,807718
2023-10-22,2023,10,22,仁德,901660
2023-10-23,2023,10,23,仁德,730358
2023-10-24,2023,10,24,仁德,537674
2023-10-25,2023,10,25,仁德,517326
2023-10-26,2023,10,26,仁德,502104
2023-10-27,2023,10,27,仁德,528230
2023-10-28,2023,10,28,仁德,780794
2023-10-29,2023,10,29,仁德,835734
2023-10-30,2023,10,30,仁德,557311
2023-10-31,2023,10,31,仁德,598049
2023-11-01,2023,11,1,仁德,307001
2023-11-02,2023,11,2,仁德,495460
2023-11-03,2023,11,3,仁德,542281
2023-11-04,2023,11,4,仁德,868762
2023-11-05,2023,11,5,仁德,877603
2023-11-06,2023,11,6,仁德,612753
2023-11-07,2023,11,7,仁德,457063
2023-11-08,2023,11,8,仁德,483771
2023-11-09,2023,11,9,仁德,502594
2023-11-10,2023,11,10,仁德,585297
2023-11-11,2023,11,11,仁德,837348
2023-11-12,2023,11,12,仁德,919544
2023-11-13,2023,11,13,仁德,653361
2023-11-14,2023,11,14,仁德,516022
2023-11-15,2023,11,15,仁德,500635
2023-11-16,2023,11,16,仁德,525286
2023-11-17,2023,11,17,仁德,538009
2023-11-18,2023,11,18,仁德,887148
2023-11-19,2023,11,19,仁德,849694
2023-11-20,2023,11,20,仁德,664984
2023-11-21,2023,11,21,仁德,536524
2023-11-22,2023,11,22,仁德,622254
2023-11-23,2023,11,23,仁德,538554
2023-11-24,2023,11,24,仁德,557728
2023-11-25,2023,11,25,仁德,818644
2023-11-26,2023,11,26,仁德,852894
2023-11-27,2023,11,27,仁德,620905
2023-11-28,2023,11,28,仁德,481201
2023-11-29,2023,11,29,仁德,463383
2023-11-30,2023,11,30,仁德,524940
2023-12-01,2023,12,1,仁德,684704
2023-12-02,2023,12,2,仁德,862817
2023-12-03,2023,12,3,仁德,948057
2023-12-04,2023,12,4,仁德,604518
2023-12-05,2023,12,5,仁德,513211
2023-12-06,2023,12,6,仁德,474340
2023-12-07,2023,12,7,仁德,491588
2023-12-08,2023,12,8,仁德,547926
2023-12-09,2023,12,9,仁德,838114
2023-12-10,2023,12,10,仁德,886787
2023-12-11,2023,12,11,仁德,626665
2023-12-12,2023,12,12,仁德,510791
2023-12-13,2023,12,13,仁德,454732
2023-12-14,2023,12,14,仁德,488739
2023-12-15,2023,12,15,仁德,713142
2023-12-16,2023,12,16,仁德,863391
2023-12-17,2023,12,17,仁德,890303
2023-12-18,2023,12,18,仁德,650391
2023-12-19,2023,12,19,仁德,533104
2023-12-20,2023,12,20,仁德,497155
2023-12-21,2023,12,21,仁德,545695
2023-12-22,2023,12,22,仁德,626069
2023-12-23,2023,12,23,仁德,840705
2023-12-24,2023,12,24,仁德,870484
2023-12-25,2023,12,25,仁德,737626
2023-12-26,2023,12,26,仁德,502870
2023-12-27,2023,12,27,仁德,500982
2023-12-28,2023,12,28,仁德,545690
2023-12-29,2023,12,29,仁德,583005
2023-12-30,2023,12,30,仁德,919401
2023-12-31,2023,12,31,仁德,1142235
2023-01-01,2023,1,1,關西,2651835
2023-01-02,2023,1,2,關西,2553538
2023-01-03,2023,1,3,關西,1013961
2023-01-04,2023,1,4,關西,864145
2023-01-05,2023,1,5,關西,877252
2023-01-06,2023,1,6,關西,1084412
2023-01-07,2023,1,7,關西,1350385
2023-01-08,2023,1,8,關西,1704298
2023-01-09,2023,1,9,關西,1017269
2023-01-10,2023,1,10,關西,1022357
2023-01-11,2023,1,11,關西,1020051
2023-01-12,2023,1,12,關西,1073382
2023-01-13,2023,1,13,關西,1330262
2023-01-14,2023,1,14,關西,1909810
2023-01-15,2023,1,15,關西,1907101
2023-01-16,2023,1,16,關西,1333515
2023-01-17,2023,1,17,關西,1178491
2023-01-18,2023,1,18,關西,1395623
2023-01-19,2023,1,19,關西,1712946
2023-01-20,2023,1,20,關西,2427455
2023-01-21,2023,1,21,關西,2083949
2023-01-22,2023,1,22,關西,3964874
2023-01-23,2023,1,23,關西,4245978
2023-01-24,2023,1,24,關西,4144375
2023-01-25,2023,1,25,關西,4531225
2023-01-26,2023,1,26,關西,4386227
2023-01-27,2023,1,27,關西,3522925
2023-01-28,2023,1,28,關西,2755441
2023-01-29,2023,1,29,關西,1946025
2023-01-30,2023,1,30,關西,1607379
2023-01-31,2023,1,31,關西,1458166
2023-02-01,2023,2,1,關西,1323370
2023-02-02,2023,2,2,關西,1258814
2023-02-03,2023,2,3,關西,1355079
2023-02-04,2023,2,4,關西,1727651
2023-02-05,2023,2,5,關西,1774144
2023-02-06,2023,2,6,關西,1516507
2023-02-07,2023,2,7,關西,1406591
2023-02-08,2023,2,8,關西,1354890
2023-02-09,2023,2,9,關西,1329402
2023-02-10,2023,2,10,關西,1658858
2023-02-11,2023,2,11,關西,2446624
2023-02-12,2023,2,12,關西,2873245
2023-02-13,2023,2,13,關西,1154659
2023-02-14,2023,2,14,關西,935422
2023-02-15,2023,2,15,關西,957664
2023-02-16,2023,2,16,關西,970729
2023-02-17,2023,2,17,關西,1153447
2023-02-18,2023,2,18,關西,1570375
2023-02-19,2023,2,19,關西,2039775
2023-02-20,2023,2,20,關西,1119351
2023-02-21,2023,2,21,關西,911136
2023-02-22,2023,2,22,關西,1011022
2023-02-23,2023,2,23,關西,979450
2023-02-24,2023,2,24,關西,1493549
2023-02-25,2023,2,25,關西,2850930
2023-02-26,2023,2,26,關西,3161643
2023-02-27,2023,2,27,關西,3614350
2023-02-28,2023,2,28,關西,2692742
2023-03-01,2023,3,1,關西,946188
2023-03-02,2023,3,2,關西,937971
2023-03-03,2023,3,3,關西,1097135
2023-03-04,2023,3,4,關西,1758672
2023-03-05,2023,3,5,關西,2031443
2023-03-06,2023,3,6,關西,992957
2023-03-07,2023,3,7,關西,909242
2023-03-08,2023,3,8,關西,928419
2023-03-09,2023,3,9,關西,993448
2023-03-10,2023,3,10,關西,1346689
2023-03-11,2023,3,11,關西,2029407
2023-03-12,2023,3,12,關西,2335337
2023-03-13,2023,3,13,關西,1025625
2023-03-14,2023,3,14,關西,920868
2023-03-15,2023,3,15,關西,948879
2023-03-16,2023,3,16,關西,948342
2023-03-17,2023,3,17,關西,1380150
2023-03-18,2023,3,18,關西,2199527
2023-03-19,2023,3,19,關西,2361268
2023-03-20,2023,3,20,關西,1094613
2023-03-21,2023,3,21,關西,985713
2023-03-22,2023,3,22,關西,899367
2023-03-23,2023,3,23,關西,939396
2023-03-24,2023,3,24,關西,1099816
2023-03-25,2023,3,25,關西,1673114
2023-03-26,2023,3,26,關西,2063293
2023-03-27,2023,3,27,關西,1114002
2023-03-28,2023,3,28,關西,942809
2023-03-29,2023,3,29,關西,971989
2023-03-30,2023,3,30,關西,1014619
2023-03-31,2023,3,31,關西,1554212
2023-04-01,2023,4,1,關西,2631290
2023-04-02,2023,4,2,關西,3056419
2023-04-03,2023,4,3,關西,3233778
2023-04-04,2023,4,4,關西,2821589
2023-04-05,2023,4,5,關西,2188924
2023-04-06,2023,4,6,關西,1037416
2023-04-07,2023,4,7,關西,1196265
2023-04-08,2023,4,8,關西,1627995
2023-04-09,2023,4,9,關西,1724277
2023-04-10,2023,4,10,關西,952350
2023-04-11,2023,4,11,關西,890253
2023-04-12,2023,4,12,關西,960070
2023-04-13,2023,4,13,關西,924906
2023-04-14,2023,4,14,關西,1202542
2023-04-15,2023,4,15,關西,1620853
2023-04-16,2023,4,16,關西,1904175
2023-04-17,2023,4,17,關西,992836
2023-04-18,2023,4,18,關西,920354
2023-04-19,2023,4,19,關西,840673
2023-04-20,2023,4,20,關西,840469
2023-04-21,2023,4,21,關西,1326299
2023-04-22,2023,4,22,關西,1886352
2023-04-23,2023,4,23,關西,2092243
2023-04-24,2023,4,24,關西,1129391
2023-04-25,2023,4,25,關西,957011
2023-04-26,2023,4,26,關西,924751
2023-04-27,2023,4,27,關西,1053748
2023-04-28,2023,4,28,關西,1340046
2023-04-29,2023,4,29,關西,2221959
2023-04-30,2023,4,30,關西,2574381
2023-05-01,2023,5,1,關西,1907725
2023-05-02,2023,5,2,關西,1017255
2023-05-03,2023,5,3,關西,834657
2023-05-04,2023,5,4,關西,836863
2023-05-05,2023,5,5,關西,1194773
2023-05-06,2023,5,6,關西,1819230
2023-05-07,2023,5,7,關西,1971317
2023-05-08,2023,5,8,關西,1028798
2023-05-09,2023,5,9,關西,924231
2023-05-10,2023,5,10,關西,912220
2023-05-11,2023,5,11,關西,945519
2023-05-12,2023,5,12,關西,1305774
2023-05-13,2023,5,13,關西,1844312
2023-05-14,2023,5,14,關西,2048740
2023-05-15,2023,5,15,關西,1097447
2023-05-16,2023,5,16,關西,875099
2023-05-17,2023,5,17,關西,828809
2023-05-18,2023,5,18,關西,951657
2023-05-19,2023,5,19,關西,1325628
2023-05-20,2023,5,20,關西,1846794
2023-05-21,2023,5,21,關西,2125556
2023-05-22,2023,5,22,關西,1032446
2023-05-23,2023,5,23,關西,836040
2023-05-24,2023,5,24,關西,938586
2023-05-25,2023,5,25,關西,1053608
2023-05-26,2023,5,26,關西,1336242
2023-05-27,2023,5,27,關西,2100261
2023-05-28,2023,5,28,關西,2260943
2023-05-29,2023,5,29,關西,1047787
2023-05-30,2023,5,30,關西,794893
2023-05-31,2023,5,31,關西,732204
2023-06-01,2023,6,1,關西,756888
2023-06-02,2023,6,2,關西,1220487
2023-06-03,2023,6,3,關西,1867930
2023-06-04,2023,6,4,關西,2021087
2023-06-05,2023,6,5,關西,891653
2023-06-06,2023,6,6,關西,901585
2023-06-07,2023,6,7,關西,966024
2023-06-08,2023,6,8,關西,984912
2023-06-09,2023,6,9,關西,1400223
2023-06-10,2023,6,10,關西,2068639
2023-06-11,2023,6,11,關西,2131818
2023-06-12,2023,6,12,關西,1126425
2023-06-13,2023,6,13,關西,979458
2023-06-14,2023,6,14,關西,1005041
2023-06-15,2023,6,15,關西,991516
2023-06-16,2023,6,16,關西,1193292
2023-06-17,2023,6,17,關西,1835139
2023-06-18,2023,6,18,關西,1859261
2023-06-19,2023,6,19,關西,1177534
2023-06-20,2023,6,20,關西,1139350
2023-06-21,2023,6,21,關西,1739648
2023-06-22,2023,6,22,關西,2702071
2023-06-23,2023,6,23,關西,2706731
2023-06-24,2023,6,24,關西,2772580
2023-06-25,2023,6,25,關西,2463355
2023-06-26,2023,6,26,關西,1273939
2023-06-27,2023,6,27,關西,1118217
2023-06-28,2023,6,28,關西,1221792
2023-06-29,2023,6,29,關西,1169311
2023-06-30,2023,6,30,關西,1626358
2023-07-01,2023,7,1,關西,2022011
2023-07-02,2023,7,2,關西,2083907
2023-07-03,2023,7,3,關西,1410577
2023-07-04,2023,7,4,關西,1254256
2023-07-05,2023,7,5,關西,1253560
2023-07-06,2023,7,6,關西,1309218
2023-07-07,2023,7,7,關西,1713646
2023-07-08,2023,7,8,關西,2113953
2023-07-09,2023,7,9,關西,2426629
2023-07-10,2023,7,10,關西,1513210
2023-07-11,2023,7,11,關西,1311260
2023-07-12,2023,7,12,關西,1235457
2023-07-13,2023,7,13,關西,1277006
2023-07-14,2023,7,14,關西,1725400
2023-07-15,2023,7,15,關西,2175313
2023-07-16,2023,7,16,關西,2366366
2023-07-17,2023,7,17,關西,1442644
2023-07-18,2023,7,18,關西,1134014
2023-07-19,2023,7,19,關西,1184812
2023-07-20,2023,7,20,關西,1177750
2023-07-21,2023,7,21,關西,1623598
2023-07-22,2023,7,22,關西,2314380
2023-07-23,2023,7,23,關西,2453848
2023-07-24,2023,7,24,關西,1565319
2023-07-25,2023,7,25,關西,1381485
2023-07-26,2023,7,26,關西,1103339
2023-07-27,2023,7,27,關西,888629
2023-07-28,2023,7,28,關西,1587027
2023-07-29,2023,7,29,關西,2221076
2023-07-30,2023,7,30,關西,2193798
2023-07-31,2023,7,31,關西,1517787
2023-08-01,2023,8,1,關西,1133077
2023-08-02,2023,8,2,關西,1098157
2023-08-03,2023,8,3,關西,1055873
2023-08-04,2023,8,4,關西,1563776
2023-08-05,2023,8,5,關西,2295368
2023-08-06,2023,8,6,關西,2576760
2023-08-07,2023,8,7,關西,1520302
2023-08-08,2023,8,8,關西,1248944
2023-08-09,2023,8,9,關西,1303737
2023-08-10,2023,8,10,關西,1266645
2023-08-11,2023,8,11,關西,1771340
2023-08-12,2023,8,12,關西,2536671
2023-08-13,2023,8,13,關西,2911493
2023-08-14,2023,8,14,關西,1798219
2023-08-15,2023,8,15,關西,1457123
2023-08-16,2023,8,16,關西,1175121
2023-08-17,2023,8,17,關西,1304361
2023-08-18,2023,8,18,關西,1767853
2023-08-19,2023,8,19,關西,2312673
2023-08-20,2023,8,20,關西,2701155
2023-08-21,2023,8,21,關西,1664413
2023-08-22,2023,8,22,關西,1414781
2023-08-23,2023,8,23,關西,1356696
2023-08-24,2023,8,24,關西,1294256
2023-08-25,2023,8,25,關西,1782236
2023-08-26,2023,8,26,關西,2355657
2023-08-27,2023,8,27,關西,2667454
2023-08-28,2023,8,28,關西,1437838
2023-08-29,2023,8,29,關西,1172875
2023-08-30,2023,8,30,關西,867528
2023-08-31,2023,8,31,關西,1048810
2023-09-01,2023,9,1,關西,1199382
2023-09-02,2023,9,2,關西,1859654
2023-09-03,2023,9,3,關西,1649039
2023-09-04,2023,9,4,關西,818740
2023-09-05,2023,9,5,關西,882654
2023-09-06,2023,9,6,關西,885114
2023-09-07,2023,9,7,關西,982799
2023-09-08,2023,9,8,關西,1359041
2023-09-09,2023,9,9,關西,2227626
2023-09-10,2023,9,10,關西,2485842
2023-09-11,2023,9,11,關西,1056176
2023-09-12,2023,9,12,關西,944988
2023-09-13,2023,9,13,關西,910087
2023-09-14,2023,9,14,關西,989679
2023-09-15,2023,9,15,關西,1280414
2023-09-16,2023,9,16,關西,2258400
2023-09-17,2023,9,17,關西,2508164
2023-09-18,2023,9,18,關西,1197355
2023-09-19,2023,9,19,關西,1095514
2023-09-20,2023,9,20,關西,1071485
2023-09-21,2023,9,21,關西,1142836
2023-09-22,2023,9,22,關西,1253888
2023-09-23,2023,9,23,關西,1560796
2023-09-24,2023,9,24,關西,1871694
2023-09-25,2023,9,25,關西,1234065
2023-09-26,2023,9,26,關西,1210556
2023-09-27,2023,9,27,關西,1172569
2023-09-28,2023,9,28,關西,1733813
2023-09-29,2023,9,29,關西,2563375
2023-09-30,2023,9,30,關西,2226525
2023-10-01,2023,10,1,關西,3004962
2023-10-02,2023,10,2,關西,1202591
2023-10-03,2023,10,3,關西,922801
2023-10-04,2023,10,4,關西,732810
2023-10-05,2023,10,5,關西,675400
2023-10-06,2023,10,6,關西,1395081
2023-10-07,2023,10,7,關西,2538912
2023-10-08,2023,10,8,關西,2822004
2023-10-09,2023,10,9,關西,3166718
2023-10-10,2023,10,10,關西,2274475
2023-10-11,2023,10,11,關西,1100822
2023-10-12,2023,10,12,關西,1049720
2023-10-13,2023,10,13,關西,1333585
2023-10-14,2023,10,14,關西,2156289
2023-10-15,2023,10,15,關西,2289669
2023-10-16,2023,10,16,關西,1125887
2023-10-17,2023,10,17,關西,994364
2023-10-18,2023,10,18,關西,1042754
2023-10-19,2023,10,19,關西,1077633
2023-10-20,2023,10,20,關西,1479978
2023-10-21,2023,10,21,關西,2200357
2023-10-22,2023,10,22,關西,2369369
2023-10-23,2023,10,23,關西,1090440
2023-10-24,2023,10,24,關西,1076204
2023-10-25,2023,10,25,關西,1018247
2023-10-26,2023,10,26,關西,1019098
2023-10-27,2023,10,27,關西,1475079
2023-10-28,2023,10,28,關西,2168455
2023-10-29,2023,10,29,關西,2338509
2023-10-30,2023,10,30,關西,1145802
2023-10-31,2023,10,31,關西,972373
2023-11-01,2023,11,1,關西,944226
2023-11-02,2023,11,2,關西,943231
2023-11-03,2023,11,3,關西,1439830
2023-11-04,2023,11,4,關西,2160149
2023-11-05,2023,11,5,關西,2520821
2023-11-06,2023,11,6,關西,1171484
2023-11-07,2023,11,7,關西,1006547
2023-11-08,2023,11,8,關西,986129
2023-11-09,2023,11,9,關西,1026867
2023-11-10,2023,11,10,關西,1418094
2023-11-11,2023,11,11,關西,2412455
2023-11-12,2023,11,12,關西,2669548
2023-11-13,2023,11,13,關西,1378704
2023-11-14,2023,11,14,關西,1023412
2023-11-15,2023,11,15,關西,1121057
2023-11-16,2023,11,16,關西,1095045
2023-11-17,2023,11,17,關西,1607447
2023-11-18,2023,11,18,關西,2340241
2023-11-19,2023,11,19,關西,2687830
2023-11-20,2023,11,20,關西,1315904
2023-11-21,2023,11,21,關西,1047774
2023-11-22,2023,11,22,關西,1053497
2023-11-23,2023,11,23,關西,1130749
2023-11-24,2023,11,24,關西,1566059
2023-11-25,2023,11,25,關西,2365045
2023-11-26,2023,11,26,關西,2644078
2023-11-27,2023,11,27,關西,1307763
2023-11-28,2023,11,28,關西,1196386
2023-11-29,2023,11,29,關西,1073039
2023-11-30,2023,11,30,關西,1096608
2023-12-01,2023,12,1,關西,1456347
2023-12-02,2023,12,2,關西,2335019
2023-12-03,2023,12,3,關西,2566598
2023-12-04,2023,12,4,關西,1218247
2023-12-05,2023,12,5,關西,949301
2023-12-06,2023,12,6,關西,1025461
2023-12-07,2023,12,7,關西,1105517
2023-12-08,2023,12,8,關西,1535517
2023-12-09,2023,12,9,關西,2438242
2023-12-10,2023,12,10,關西,2738473
2023-12-11,2023,12,11,關西,1426602
2023-12-12,2023,12,12,關西,1046503
2023-12-13,2023,12,13,關西,1082390
2023-12-14,2023,12,14,關西,1095427
2023-12-15,2023,12,15,關西,1613250
2023-12-16,2023,12,16,關西,2554350
2023-12-17,2023,12,17,關西,2699449
2023-12-18,2023,12,18,關西,1408588
2023-12-19,2023,12,19,關西,1076982
2023-12-20,2023,12,20,關西,1077227
2023-12-21,2023,12,21,關西,1138390
2023-12-22,2023,12,22,關西,1387030
2023-12-23,2023,12,23,關西,2195029
2023-12-24,2023,12,24,關西,2460138
2023-12-25,2023,12,25,關西,1382897
2023-12-26,2023,12,26,關西,1078951
2023-12-27,2023,12,27,關西,1093027
2023-12-28,2023,12,28,關西,1236804
2023-12-29,2023,12,29,關西,1718070
2023-12-30,2023,12,30,關西,2889540
2023-12-31,2023,12,31,關西,2717407
2023-01-01,2023,1,1,西湖,1703575
2023-01-02,2023,1,2,西湖,1674051
2023-01-03,2023,1,3,西湖,643324
2023-01-04,2023,1,4,西湖,604096
2023-01-05,2023,1,5,西湖,532904
2023-01-06,2023,1,6,西湖,651295
2023-01-07,2023,1,7,西湖,845648
2023-01-08,2023,1,8,西湖,978105
2023-01-09,2023,1,9,西湖,748861
2023-01-10,2023,1,10,西湖,568888
2023-01-11,2023,1,11,西湖,602336
2023-01-12,2023,1,12,西湖,644835
2023-01-13,2023,1,13,西湖,886201
2023-01-14,2023,1,14,西湖,1369255
2023-01-15,2023,1,15,西湖,1180298
2023-01-16,2023,1,16,西湖,826950
2023-01-17,2023,1,17,西湖,732036
2023-01-18,2023,1,18,西湖,933758
2023-01-19,2023,1,19,西湖,1364879
2023-01-20,2023,1,20,西湖,1978799
2023-01-21,2023,1,21,西湖,1655196
2023-01-22,2023,1,22,西湖,3152294
2023-01-23,2023,1,23,西湖,3253898
2023-01-24,2023,1,24,西湖,3978389
2023-01-25,2023,1,25,西湖,3437902
2023-01-26,2023,1,26,西湖,3073668
2023-01-27,2023,1,27,西湖,2503613
2023-01-28,2023,1,28,西湖,1913591
2023-01-29,2023,1,29,西湖,1187561
2023-01-30,2023,1,30,西湖,1189390
2023-01-31,2023,1,31,西湖,711602
2023-02-01,2023,2,1,西湖,714106
2023-02-02,2023,2,2,西湖,708678
2023-02-03,2023,2,3,西湖,793743
2023-02-04,2023,2,4,西湖,1068248
2023-02-05,2023,2,5,西湖,1210818
